timestamp,soil_raw,temperature_c,humidity_pct,plant_id,soil_condition,irrigation_label,session_id,label_source
2026-01-11T06:00:00,302,21.4,80.1,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T06:10:00,307,20.8,86.7,DEMO_plant_1,wet,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T06:20:00,321,21.3,84.3,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T06:30:00,329,21.0,85.0,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T06:40:00,329,21.5,88.8,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T06:50:00,347,21.4,84.7,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T07:00:00,354,22.5,84.0,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T07:10:00,361,22.2,90.5,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T07:20:00,376,22.1,81.8,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T07:30:00,399,22.9,79.2,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T07:40:00,399,21.7,84.2,DEMO_plant_1,moist,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T07:50:00,415,22.0,83.9,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T08:00:00,417,23.3,79.4,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T08:10:00,426,23.3,78.0,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T08:20:00,423,23.5,87.7,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T08:30:00,437,23.1,82.2,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T08:40:00,445,23.9,78.2,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T08:50:00,442,24.9,81.9,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T09:00:00,454,24.6,79.1,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T09:10:00,460,24.6,78.7,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T09:20:00,458,24.6,81.2,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T09:30:00,459,24.8,75.4,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T09:40:00,463,24.3,80.9,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T09:50:00,475,25.5,84.1,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T10:00:00,480,25.9,79.3,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T10:10:00,477,25.2,77.6,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T10:20:00,486,25.8,76.6,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T10:30:00,492,25.8,76.8,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T10:40:00,496,26.0,77.0,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T10:50:00,505,26.6,75.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T11:00:00,506,26.0,80.6,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T11:10:00,495,27.2,71.1,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T11:20:00,514,27.5,78.6,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T11:30:00,503,27.3,75.2,DEMO_plant_1,moist,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T11:40:00,515,26.5,78.3,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T11:50:00,511,27.3,72.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T12:00:00,510,28.3,79.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T12:10:00,504,26.9,80.5,DEMO_plant_1,moist,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T12:20:00,516,28.0,78.3,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T12:30:00,509,27.8,71.1,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T12:40:00,526,28.7,77.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T12:50:00,531,28.3,76.3,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T13:00:00,519,28.8,69.6,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T13:10:00,527,29.0,74.2,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T13:20:00,522,29.6,74.6,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T13:30:00,524,28.9,76.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T13:40:00,534,29.2,74.5,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T13:50:00,530,28.5,75.7,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T14:00:00,542,29.6,77.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T14:10:00,530,28.9,78.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T14:20:00,540,29.0,65.6,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T14:30:00,535,29.3,72.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T14:40:00,540,28.7,74.1,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T14:50:00,534,29.4,68.5,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T15:00:00,537,29.7,73.6,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T15:10:00,538,29.4,77.4,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T15:20:00,534,28.7,71.3,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T15:30:00,544,29.2,74.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T15:40:00,544,29.5,70.8,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
2026-01-11T15:50:00,545,28.4,72.8,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_06,synthetic_demo
