timestamp,soil_raw,temperature_c,humidity_pct,plant_id,soil_condition,irrigation_label,session_id,label_source
2026-01-05T15:00:00,322,33.0,71.1,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T15:10:00,336,33.1,71.6,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T15:20:00,345,32.6,71.2,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T15:30:00,365,33.3,64.0,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T15:40:00,370,33.2,70.8,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T15:50:00,391,33.1,66.2,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T16:00:00,404,33.1,70.0,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T16:10:00,410,32.9,65.2,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T16:20:00,416,33.5,70.1,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T16:30:00,430,32.6,67.5,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T16:40:00,434,32.4,66.2,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T16:50:00,450,32.2,72.6,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T17:00:00,442,31.9,71.4,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T17:10:00,459,31.7,69.1,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T17:20:00,456,31.8,75.2,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T17:30:00,466,32.0,69.3,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T17:40:00,490,32.0,70.7,DEMO_plant_1,moist,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T17:50:00,493,31.7,71.7,DEMO_plant_1,moist,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T18:00:00,489,31.3,69.6,DEMO_plant_1,moist,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T18:10:00,490,31.8,72.3,DEMO_plant_1,moist,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T18:20:00,487,31.5,69.6,DEMO_plant_1,moist,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
