timestamp,soil_raw,temperature_c,humidity_pct,plant_id,soil_condition,irrigation_label,session_id,label_source
2026-01-03T15:00:00,307,29.8,74.4,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T15:10:00,312,30.7,75.1,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T15:20:00,315,30.2,69.5,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T15:30:00,328,30.3,72.2,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T15:40:00,361,29.9,77.6,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T15:50:00,351,30.1,70.6,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T16:00:00,362,30.7,69.6,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T16:10:00,390,30.4,73.1,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T16:20:00,405,30.8,74.6,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T16:30:00,389,30.5,72.5,DEMO_plant_1,wet,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T16:40:00,403,30.1,76.9,DEMO_plant_1,moist,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T16:50:00,415,30.5,74.9,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T17:00:00,430,29.9,75.6,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T17:10:00,421,29.9,74.7,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T17:20:00,432,29.4,80.7,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T17:30:00,445,29.4,73.1,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T17:40:00,449,28.9,68.3,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T17:50:00,450,29.5,78.4,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T18:00:00,457,28.5,73.5,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T18:10:00,455,29.1,74.4,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T18:20:00,466,28.5,78.7,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T18:30:00,471,28.9,69.5,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T18:40:00,478,28.6,71.0,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T18:50:00,478,28.8,69.6,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T19:00:00,488,28.2,72.8,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T19:10:00,495,27.1,77.8,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T19:20:00,494,27.5,77.6,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T19:30:00,498,26.8,77.6,DEMO_plant_1,moist,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T19:40:00,500,26.9,72.5,DEMO_plant_1,moist,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T19:50:00,503,27.5,69.1,DEMO_plant_1,moist,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T20:00:00,501,26.9,76.8,DEMO_plant_1,moist,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T20:10:00,511,26.2,76.1,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
